TransactionID,Date,CustomerID,ProductID,StoreID,PromoID,ChannelID,Quantity,UnitPrice,DiscountAmount,TotalAmount,PaymentMethod
17621,2025-05-16,1848,109,3,2,4,1,40,6.0,34.0,PayPal
17622,2025-10-06,2867,104,1,2,1,2,65,19.5,110.5,Credit Card
17623,2025-08-04,2613,102,4,2,5,1,80,12.0,68.0,Debit Card
17624,2025-06-19,9394,107,5,0,1,2,75,0.0,150.0,Debit Card
17625,2025-07-29,3378,110,5,2,6,2,25,7.5,42.5,Apple Pay
17626,2025-03-14,2544,102,1,0,3,2,80,0.0,160.0,Credit Card
17627,2025-08-20,8715,105,2,2,4,1,60,9.0,51.0,PayPal
17628,2025-08-21,654,101,1,2,6,1,125,18.75,106.25,Apple Pay
17629,2025-03-07,9409,108,5,2,6,2,65,19.5,110.5,PayPal
17630,2025-09-27,6037,109,2,2,5,3,40,18.0,102.0,Debit Card
17631,2025-04-27,4400,107,4,2,2,2,75,22.5,127.5,PayPal
17632,2025-12-20,545,105,1,2,4,1,60,9.0,51.0,LFC Points
17633,2025-12-08,8614,104,5,2,6,1,65,9.75,55.25,Credit Card
17634,2025-12-04,9885,108,2,2,4,2,65,19.5,110.5,PayPal
17635,2025-07-17,4199,108,1,2,6,1,65,9.75,55.25,Debit Card
17636,2025-05-05,5178,106,4,2,6,2,18,5.4,30.6,PayPal
17637,2025-04-21,3023,108,2,2,2,2,65,19.5,110.5,PayPal
17638,2025-05-21,7134,102,4,3,2,1,80,32.0,48.0,Debit Card
17639,2025-01-30,9860,105,4,0,5,2,60,0.0,120.0,PayPal
17640,2025-08-26,8697,110,4,2,1,1,25,3.75,21.25,Debit Card
17641,2025-09-29,8442,101,1,2,3,2,125,37.5,212.5,Apple Pay
17642,2025-06-01,1835,107,5,2,1,1,75,11.25,63.75,Apple Pay
17643,2025-08-08,7669,104,4,2,2,1,65,9.75,55.25,Debit Card
17644,2025-07-11,8496,104,1,2,3,1,65,9.75,55.25,Credit Card
17645,2025-07-29,253,105,1,0,6,1,60,0.0,60.0,Credit Card
17646,2025-03-16,4874,102,4,2,2,1,80,12.0,68.0,Apple Pay
17647,2025-07-22,2012,102,5,2,6,1,80,12.0,68.0,PayPal
17648,2025-01-03,8309,102,4,2,5,1,80,12.0,68.0,PayPal
17649,2025-03-17,7782,104,4,2,5,1,65,9.75,55.25,Credit Card
17650,2025-07-24,6763,108,4,2,5,1,65,9.75,55.25,Debit Card
17651,2025-07-07,3406,101,4,2,6,2,125,37.5,212.5,Debit Card
17652,2025-10-12,4950,101,5,2,2,2,125,37.5,212.5,LFC Points
17653,2025-05-26,862,105,5,2,5,2,60,18.0,102.0,Debit Card
17654,2025-02-08,7564,107,5,0,6,2,75,0.0,150.0,Apple Pay
17655,2025-09-25,1823,102,2,0,6,1,80,0.0,80.0,Debit Card
17656,2025-01-20,5600,109,4,0,1,2,40,0.0,80.0,LFC Points
17657,2025-11-19,2900,104,2,2,1,2,65,19.5,110.5,Credit Card
17658,2025-04-10,5221,107,2,2,1,1,75,11.25,63.75,Apple Pay
17659,2025-06-21,9377,102,4,2,1,2,80,24.0,136.0,Debit Card
17660,2025-11-02,2995,104,1,2,6,2,65,19.5,110.5,PayPal
17661,2025-02-27,6651,105,1,2,1,2,60,18.0,102.0,Apple Pay
17662,2025-02-08,3678,108,3,0,1,1,65,0.0,65.0,Credit Card
17663,2025-02-22,4010,110,4,2,2,3,25,11.25,63.75,LFC Points
17664,2025-07-13,4900,103,4,0,6,1,80,0.0,80.0,LFC Points
17665,2025-05-15,2917,110,5,3,6,2,25,20.0,30.0,Apple Pay
17666,2025-12-16,8567,103,1,2,2,1,80,12.0,68.0,Apple Pay
17667,2025-01-17,7140,106,4,2,1,3,18,8.1,45.9,Apple Pay
17668,2025-05-04,6612,101,5,0,1,1,125,0.0,125.0,PayPal
17669,2025-05-08,3221,104,1,0,3,1,65,0.0,65.0,Apple Pay
17670,2025-09-13,8244,102,4,2,2,2,80,24.0,136.0,Debit Card
17671,2025-05-29,9580,107,4,2,6,1,75,11.25,63.75,Debit Card
17672,2025-07-17,3135,105,4,2,2,1,60,9.0,51.0,Debit Card
17673,2025-04-15,4415,110,4,2,6,4,25,15.0,85.0,PayPal
17674,2025-11-19,2975,109,1,2,5,3,40,18.0,102.0,LFC Points
17675,2025-07-15,9601,106,4,2,6,2,18,5.4,30.6,Apple Pay
17676,2025-03-30,4845,103,5,2,2,2,80,24.0,136.0,LFC Points
17677,2025-03-19,4429,109,4,0,2,2,40,0.0,80.0,Credit Card
17678,2025-02-10,18,104,4,0,6,2,65,0.0,130.0,LFC Points
17679,2025-11-19,7219,101,4,2,2,1,125,18.75,106.25,Credit Card
17680,2025-04-25,7738,109,1,2,2,1,40,6.0,34.0,LFC Points
17681,2025-02-14,6862,104,1,0,1,2,65,0.0,130.0,LFC Points
17682,2025-01-11,8548,103,4,2,5,1,80,12.0,68.0,LFC Points
17683,2025-07-11,6779,104,5,2,6,2,65,19.5,110.5,Debit Card
17684,2025-01-03,187,108,4,2,6,1,65,9.75,55.25,PayPal
17685,2025-04-27,4756,110,4,2,6,1,25,3.75,21.25,Credit Card
17686,2025-02-16,2641,101,2,0,3,2,125,0.0,250.0,Credit Card
17687,2025-06-19,876,108,4,2,1,1,65,9.75,55.25,LFC Points
17688,2025-02-23,3219,101,4,2,2,1,125,18.75,106.25,PayPal
17689,2025-04-04,7311,103,4,2,1,2,80,24.0,136.0,Debit Card
17690,2025-10-21,5317,103,4,2,5,2,80,24.0,136.0,PayPal
17691,2025-08-09,1678,103,3,2,6,2,80,24.0,136.0,LFC Points
17692,2025-02-11,7413,109,5,2,6,4,40,24.0,136.0,Debit Card
17693,2025-05-06,7623,106,2,2,5,1,18,2.7,15.3,Debit Card
17694,2025-05-17,3257,103,4,2,1,1,80,12.0,68.0,LFC Points
17695,2025-05-02,4573,110,1,2,4,3,25,11.25,63.75,LFC Points
17696,2025-08-28,9087,101,4,2,6,2,125,37.5,212.5,Debit Card
17697,2025-04-15,9091,108,2,2,6,2,65,19.5,110.5,Credit Card
17698,2025-06-04,7386,109,2,0,5,2,40,0.0,80.0,Credit Card
17699,2025-10-18,6767,103,4,2,2,1,80,12.0,68.0,LFC Points
17700,2025-08-30,8821,105,4,0,5,2,60,0.0,120.0,Credit Card
17701,2025-11-20,9413,101,4,2,1,1,125,18.75,106.25,LFC Points
17702,2025-05-15,1259,102,3,0,5,1,80,0.0,80.0,PayPal
17703,2025-12-30,2503,106,2,2,5,1,18,2.7,15.3,Debit Card
17704,2025-05-19,8242,104,4,2,1,2,65,19.5,110.5,LFC Points
17705,2025-02-07,4957,104,5,0,5,2,65,0.0,130.0,Credit Card
17706,2025-05-24,376,109,4,2,2,2,40,12.0,68.0,PayPal
17707,2025-09-09,8723,101,1,2,2,1,125,18.75,106.25,Apple Pay
17708,2025-11-30,1617,101,4,4,5,1,125,31.25,93.75,LFC Points
17709,2025-11-29,6572,102,3,2,6,1,80,12.0,68.0,LFC Points
17710,2025-08-28,3459,102,4,2,6,2,80,24.0,136.0,Apple Pay
17711,2025-09-01,3568,107,4,0,1,2,75,0.0,150.0,Apple Pay
17712,2025-04-06,7730,109,1,0,4,3,40,0.0,120.0,Credit Card
17713,2025-11-28,812,109,1,2,4,4,40,24.0,136.0,PayPal
17714,2025-12-23,6093,104,5,2,5,2,65,19.5,110.5,Apple Pay
17715,2025-09-24,1251,107,2,2,3,1,75,11.25,63.75,Apple Pay
17716,2025-10-27,3454,102,1,2,6,2,80,24.0,136.0,Apple Pay
17717,2025-02-22,2605,102,4,2,6,2,80,24.0,136.0,PayPal
17718,2025-10-18,7719,103,1,2,4,1,80,12.0,68.0,Debit Card
17719,2025-08-14,5773,108,4,2,6,2,65,19.5,110.5,Debit Card
17720,2025-03-23,8860,102,1,2,6,2,80,24.0,136.0,LFC Points
17721,2025-04-18,1720,110,5,2,6,2,25,7.5,42.5,Debit Card
17722,2025-06-20,9416,103,5,2,2,2,80,24.0,136.0,LFC Points
17723,2025-04-23,3635,108,3,2,2,1,65,9.75,55.25,Debit Card
17724,2025-12-02,7555,107,4,2,5,1,75,11.25,63.75,Debit Card
17725,2025-10-01,6965,107,4,2,2,2,75,22.5,127.5,LFC Points
17726,2025-06-22,4536,103,2,2,2,2,80,24.0,136.0,Apple Pay
17727,2025-01-28,4188,104,1,0,1,1,65,0.0,65.0,Debit Card
17728,2025-01-18,9235,104,4,2,5,2,65,19.5,110.5,LFC Points
17729,2025-05-27,6322,101,1,2,5,2,125,37.5,212.5,PayPal
17730,2025-09-02,3570,108,1,0,3,2,65,0.0,130.0,Apple Pay
17731,2025-04-14,5996,102,5,2,5,2,80,24.0,136.0,Apple Pay
17732,2025-12-13,3961,101,1,2,6,1,125,18.75,106.25,Credit Card
17733,2025-07-24,4495,101,1,2,6,2,125,37.5,212.5,Credit Card
17734,2025-09-15,7557,105,4,2,6,1,60,9.0,51.0,Apple Pay
17735,2025-11-04,1213,104,1,2,3,1,65,9.75,55.25,Apple Pay
17736,2025-06-27,6319,105,5,0,2,1,60,0.0,60.0,Credit Card
17737,2025-05-28,3613,108,1,2,3,2,65,19.5,110.5,Apple Pay
17738,2025-08-13,3467,104,3,0,6,1,65,0.0,65.0,Credit Card
17739,2025-03-04,3896,105,1,0,6,2,60,0.0,120.0,Apple Pay
17740,2025-09-01,1112,107,4,2,5,2,75,22.5,127.5,Debit Card
17741,2025-04-09,3586,106,4,0,6,4,18,0.0,72.0,PayPal
17742,2025-05-15,3566,101,3,2,4,2,125,37.5,212.5,Credit Card
17743,2025-02-06,7647,101,4,0,5,1,125,0.0,125.0,Credit Card
17744,2025-05-19,6707,106,5,2,6,3,18,8.1,45.9,LFC Points
17745,2025-12-29,2942,102,1,2,3,2,80,24.0,136.0,Apple Pay
17746,2025-07-05,3696,110,1,2,5,3,25,11.25,63.75,PayPal
17747,2025-02-17,9601,103,1,0,4,1,80,0.0,80.0,Credit Card
17748,2025-08-25,5622,104,5,2,6,1,65,9.75,55.25,Credit Card
17749,2025-08-12,1771,103,4,2,5,2,80,24.0,136.0,Credit Card
17750,2025-01-10,7955,106,4,2,1,4,18,10.8,61.2,Credit Card
17751,2025-05-09,5782,109,4,2,6,4,40,24.0,136.0,Credit Card
17752,2025-03-29,8651,104,3,2,5,1,65,9.75,55.25,LFC Points
17753,2025-06-15,8991,102,4,0,2,2,80,0.0,160.0,LFC Points
17754,2025-10-01,4627,110,1,2,2,2,25,7.5,42.5,Credit Card
17755,2025-07-10,573,104,4,2,1,2,65,19.5,110.5,Apple Pay
17756,2025-01-02,8863,106,5,0,2,3,18,0.0,54.0,Apple Pay
17757,2025-12-04,9790,106,4,2,1,3,18,8.1,45.9,LFC Points
17758,2025-11-03,6548,109,5,2,6,1,40,6.0,34.0,PayPal
17759,2025-09-18,248,108,1,2,1,1,65,9.75,55.25,PayPal
17760,2025-05-19,6819,107,1,2,6,2,75,22.5,127.5,Debit Card
17761,2025-11-22,895,102,2,0,6,1,80,0.0,80.0,LFC Points
17762,2025-03-25,1150,103,2,2,6,2,80,24.0,136.0,Apple Pay
17763,2025-07-25,9308,104,4,2,5,2,65,19.5,110.5,Apple Pay
17764,2025-06-19,7196,101,4,2,5,1,125,18.75,106.25,Apple Pay
17765,2025-03-21,5701,106,4,2,2,2,18,5.4,30.6,Debit Card
17766,2025-11-28,896,102,1,2,2,2,80,24.0,136.0,Apple Pay
17767,2025-07-09,8171,106,2,2,2,4,18,10.8,61.2,LFC Points
17768,2025-06-02,4200,108,1,0,3,2,65,0.0,130.0,LFC Points
17769,2025-09-12,260,107,2,2,1,1,75,11.25,63.75,Apple Pay
17770,2025-08-01,9318,103,4,0,1,2,80,0.0,160.0,Apple Pay
17771,2025-11-27,6140,108,4,2,1,2,65,19.5,110.5,LFC Points
17772,2025-07-18,517,103,3,2,6,2,80,24.0,136.0,Credit Card
17773,2025-11-19,2342,110,4,2,2,1,25,3.75,21.25,PayPal
17774,2025-09-29,5498,103,5,2,6,1,80,12.0,68.0,LFC Points
17775,2025-05-30,3048,103,4,2,6,2,80,24.0,136.0,LFC Points
17776,2025-03-20,3489,101,1,2,2,2,125,37.5,212.5,Debit Card
17777,2025-12-18,8054,106,2,2,5,3,18,8.1,45.9,PayPal
17778,2025-12-23,1823,109,4,0,1,4,40,0.0,160.0,PayPal
17779,2025-08-16,7539,109,2,0,4,3,40,0.0,120.0,Debit Card
17780,2025-08-07,220,104,5,2,1,2,65,19.5,110.5,PayPal
17781,2025-02-03,9142,104,1,2,3,1,65,9.75,55.25,PayPal
17782,2025-08-05,6758,108,4,2,1,1,65,9.75,55.25,Apple Pay
17783,2025-07-15,3386,110,4,2,5,4,25,15.0,85.0,PayPal
17784,2025-03-13,6965,107,5,0,5,1,75,0.0,75.0,Apple Pay
17785,2025-12-26,2014,106,2,0,2,4,18,0.0,72.0,Apple Pay
17786,2025-12-02,6250,101,5,0,6,1,125,0.0,125.0,Debit Card
17787,2025-12-08,9011,108,3,2,3,2,65,19.5,110.5,Apple Pay
17788,2025-07-11,1951,107,4,2,5,1,75,11.25,63.75,PayPal
17789,2025-08-24,7741,109,4,2,5,4,40,24.0,136.0,Debit Card
17790,2025-05-03,3174,108,1,2,3,2,65,19.5,110.5,Debit Card
17791,2025-06-28,6949,103,5,2,5,2,80,24.0,136.0,LFC Points
17792,2025-12-07,6594,104,4,2,1,1,65,9.75,55.25,LFC Points
17793,2025-03-31,870,108,1,0,4,2,65,0.0,130.0,PayPal
17794,2025-06-28,2983,103,4,2,5,2,80,24.0,136.0,Debit Card
17795,2025-03-08,5676,107,3,2,1,1,75,11.25,63.75,Debit Card
17796,2025-09-17,4834,103,4,2,5,2,80,24.0,136.0,PayPal
17797,2025-09-17,5527,110,4,2,1,1,25,3.75,21.25,Credit Card
17798,2025-03-16,5434,103,1,2,2,1,80,12.0,68.0,PayPal
17799,2025-11-04,2879,107,4,0,6,2,75,0.0,150.0,PayPal
17800,2025-08-28,1817,101,4,0,1,1,125,0.0,125.0,Credit Card
17801,2025-02-19,9934,104,5,2,6,1,65,9.75,55.25,PayPal
17802,2025-12-27,334,107,4,2,1,1,75,11.25,63.75,LFC Points
17803,2025-09-16,5463,102,2,2,3,1,80,12.0,68.0,PayPal
17804,2025-04-11,9091,108,4,2,1,1,65,9.75,55.25,PayPal
17805,2025-04-16,7366,101,4,2,5,2,125,37.5,212.5,Debit Card
17806,2025-09-22,6984,106,4,2,1,1,18,2.7,15.3,Debit Card
17807,2025-10-03,7049,102,5,0,1,1,80,0.0,80.0,Credit Card
17808,2025-10-12,8347,101,5,2,2,2,125,37.5,212.5,Apple Pay
17809,2025-01-10,2535,103,2,2,4,2,80,24.0,136.0,Credit Card
17810,2025-04-24,4789,101,4,0,5,2,125,0.0,250.0,Debit Card
17811,2025-01-12,1404,110,4,2,5,4,25,15.0,85.0,Credit Card
17812,2025-12-10,1094,103,4,2,1,2,80,24.0,136.0,PayPal
17813,2025-12-03,5225,109,5,2,2,3,40,18.0,102.0,Apple Pay
17814,2025-09-13,1680,102,1,2,6,2,80,24.0,136.0,Debit Card
17815,2025-08-02,6511,109,2,0,3,1,40,0.0,40.0,PayPal
17816,2025-06-25,7409,101,4,2,1,1,125,18.75,106.25,PayPal
17817,2025-03-01,2718,103,4,2,6,1,80,12.0,68.0,Apple Pay
17818,2025-12-29,476,106,1,2,6,4,18,10.8,61.2,PayPal
17819,2025-11-12,5415,101,4,2,5,1,125,18.75,106.25,PayPal
17820,2025-04-06,4081,110,5,0,2,1,25,0.0,25.0,Debit Card
17821,2025-08-19,4836,108,2,2,4,2,65,19.5,110.5,Credit Card
17822,2025-12-02,9150,102,2,2,5,1,80,12.0,68.0,Apple Pay
17823,2025-03-02,6698,103,5,2,6,1,80,12.0,68.0,LFC Points
17824,2025-07-07,9234,106,4,2,5,1,18,2.7,15.3,Apple Pay
17825,2025-07-22,9127,101,1,2,1,1,125,18.75,106.25,Debit Card
17826,2025-03-17,1683,102,4,0,5,1,80,0.0,80.0,Credit Card
17827,2025-04-19,2765,103,4,2,6,2,80,24.0,136.0,PayPal
17828,2025-12-18,7653,109,4,2,6,3,40,18.0,102.0,Credit Card
17829,2025-10-30,1513,102,5,2,2,1,80,12.0,68.0,PayPal
17830,2025-10-18,4407,106,4,2,2,4,18,10.8,61.2,LFC Points
17831,2025-10-15,1242,103,3,2,3,1,80,12.0,68.0,Apple Pay
17832,2025-08-12,1688,101,5,2,5,1,125,18.75,106.25,Apple Pay
17833,2025-05-12,1606,110,5,2,6,4,25,15.0,85.0,PayPal
17834,2025-12-20,9182,104,5,0,1,1,65,0.0,65.0,Debit Card
17835,2025-08-12,1390,109,2,2,3,4,40,24.0,136.0,Apple Pay
17836,2025-03-21,5843,102,1,0,4,2,80,0.0,160.0,Credit Card
17837,2025-04-30,270,107,4,2,1,1,75,11.25,63.75,LFC Points
17838,2025-02-11,2612,107,5,2,1,1,75,11.25,63.75,LFC Points
17839,2025-10-19,4910,105,3,0,2,1,60,0.0,60.0,PayPal
17840,2025-02-10,9117,106,1,2,1,4,18,10.8,61.2,Apple Pay
17841,2025-04-24,9873,105,5,2,1,2,60,18.0,102.0,Debit Card
17842,2025-03-21,153,108,4,2,5,1,65,9.75,55.25,Credit Card
17843,2025-02-11,6177,105,4,2,2,1,60,9.0,51.0,Credit Card
17844,2025-08-06,5680,110,2,2,4,3,25,11.25,63.75,Debit Card
17845,2025-09-02,7669,101,2,2,3,1,125,18.75,106.25,Debit Card
17846,2025-04-29,600,104,4,2,6,1,65,9.75,55.25,Debit Card
17847,2025-04-17,796,109,2,2,4,1,40,6.0,34.0,Credit Card
17848,2025-12-03,2096,109,4,2,2,4,40,24.0,136.0,Debit Card
17849,2025-06-04,7585,102,1,3,5,2,80,64.0,96.0,Apple Pay
17850,2025-10-24,3294,105,1,2,3,1,60,9.0,51.0,Credit Card
17851,2025-01-27,9332,104,1,2,1,1,65,9.75,55.25,LFC Points
17852,2025-07-25,5531,104,4,2,2,1,65,9.75,55.25,Debit Card
17853,2025-06-01,2467,103,4,2,5,1,80,12.0,68.0,Credit Card
17854,2025-10-11,4145,110,4,2,6,1,25,3.75,21.25,PayPal
17855,2025-09-07,8986,107,4,2,1,1,75,11.25,63.75,Apple Pay
17856,2025-09-15,6586,110,4,2,6,3,25,11.25,63.75,LFC Points
17857,2025-05-19,4313,106,2,2,6,2,18,5.4,30.6,PayPal
17858,2025-05-30,439,108,1,2,1,1,65,9.75,55.25,Credit Card
17859,2025-02-18,2661,105,5,2,6,1,60,9.0,51.0,Credit Card
17860,2025-05-05,9468,108,4,3,1,2,65,52.0,78.0,Apple Pay
17861,2025-07-11,6669,104,1,2,6,1,65,9.75,55.25,Debit Card
17862,2025-12-11,9051,108,2,0,5,1,65,0.0,65.0,Credit Card
17863,2025-07-10,8794,103,1,0,3,2,80,0.0,160.0,Apple Pay
17864,2025-09-25,2934,101,4,0,6,1,125,0.0,125.0,LFC Points
17865,2025-05-07,424,108,4,2,1,2,65,19.5,110.5,Apple Pay
17866,2025-12-27,3565,102,1,0,3,1,80,0.0,80.0,PayPal
17867,2025-07-06,7475,106,2,2,2,2,18,5.4,30.6,LFC Points
17868,2025-11-04,1522,108,5,2,1,2,65,19.5,110.5,Debit Card
17869,2025-08-28,8184,107,1,0,3,2,75,0.0,150.0,Debit Card
17870,2025-09-30,7519,106,1,2,6,3,18,8.1,45.9,LFC Points
17871,2025-04-24,285,110,2,2,1,2,25,7.5,42.5,PayPal
17872,2025-02-05,2546,102,4,2,2,2,80,24.0,136.0,Credit Card
17873,2025-01-16,2468,105,4,2,2,2,60,18.0,102.0,Apple Pay
17874,2025-07-19,5520,102,2,2,4,2,80,24.0,136.0,Debit Card
17875,2025-04-02,6623,102,1,0,6,1,80,0.0,80.0,PayPal
17876,2025-07-22,7054,108,2,2,4,2,65,19.5,110.5,Debit Card
17877,2025-04-10,9469,101,4,2,1,2,125,37.5,212.5,Credit Card
17878,2025-03-08,3136,101,4,2,1,2,125,37.5,212.5,Debit Card
17879,2025-02-09,8749,106,5,2,6,3,18,8.1,45.9,Apple Pay
17880,2025-08-01,505,110,4,2,6,4,25,15.0,85.0,Apple Pay
17881,2025-08-05,5608,105,2,2,5,1,60,9.0,51.0,PayPal
17882,2025-04-20,1447,109,5,2,2,2,40,12.0,68.0,Credit Card
17883,2025-03-25,3305,104,5,2,5,2,65,19.5,110.5,Apple Pay
17884,2025-05-11,7109,107,4,2,5,2,75,22.5,127.5,LFC Points
17885,2025-07-01,1956,106,1,2,6,3,18,8.1,45.9,LFC Points
17886,2025-02-12,3941,108,1,2,6,2,65,19.5,110.5,Apple Pay
17887,2025-10-14,5637,107,4,2,5,2,75,22.5,127.5,PayPal
17888,2025-03-25,2032,106,4,2,6,1,18,2.7,15.3,Apple Pay
17889,2025-08-31,4012,104,1,2,2,2,65,19.5,110.5,Credit Card
17890,2025-07-09,6121,109,3,2,6,2,40,12.0,68.0,PayPal
17891,2025-08-21,7982,109,4,2,2,2,40,12.0,68.0,Credit Card
17892,2025-07-10,9488,110,4,2,1,3,25,11.25,63.75,PayPal
17893,2025-05-19,8542,101,3,2,1,1,125,18.75,106.25,Credit Card
17894,2025-04-09,6834,103,4,0,6,1,80,0.0,80.0,Credit Card
17895,2025-04-07,6734,106,4,0,5,4,18,0.0,72.0,Credit Card
17896,2025-07-02,8294,104,5,2,5,2,65,19.5,110.5,PayPal
17897,2025-11-28,5046,110,5,4,1,1,25,6.25,18.75,Credit Card
17898,2025-12-29,4250,103,5,2,2,1,80,12.0,68.0,Apple Pay
17899,2025-06-17,7360,110,2,0,1,3,25,0.0,75.0,LFC Points
17900,2025-11-09,3430,110,4,0,6,4,25,0.0,100.0,Credit Card
17901,2025-03-14,7101,108,1,2,3,1,65,9.75,55.25,PayPal
17902,2025-07-09,2860,105,1,2,1,2,60,18.0,102.0,LFC Points
17903,2025-04-10,3930,103,4,2,6,2,80,24.0,136.0,Apple Pay
17904,2025-09-26,7592,108,5,2,6,1,65,9.75,55.25,Debit Card
17905,2025-03-21,8295,102,5,2,5,1,80,12.0,68.0,Apple Pay
17906,2025-04-04,2004,104,3,0,4,1,65,0.0,65.0,PayPal
17907,2025-06-11,1731,109,1,2,5,2,40,12.0,68.0,Debit Card
17908,2025-04-23,227,108,1,2,5,1,65,9.75,55.25,Credit Card
17909,2025-03-23,1629,109,1,0,2,1,40,0.0,40.0,PayPal
17910,2025-03-04,8407,110,5,0,2,3,25,0.0,75.0,Debit Card
17911,2025-05-27,7554,104,2,0,2,1,65,0.0,65.0,Credit Card
17912,2025-11-23,2303,102,5,2,6,1,80,12.0,68.0,PayPal
17913,2025-09-20,9145,102,5,2,2,1,80,12.0,68.0,Debit Card
17914,2025-11-30,7213,104,2,2,5,2,65,19.5,110.5,Credit Card
17915,2025-10-11,1367,110,4,2,2,4,25,15.0,85.0,PayPal
17916,2025-12-04,7261,110,5,2,5,1,25,3.75,21.25,Debit Card
17917,2025-11-06,4911,104,2,2,5,1,65,9.75,55.25,LFC Points
17918,2025-06-16,875,107,1,2,2,1,75,11.25,63.75,Apple Pay
17919,2025-01-29,2988,107,5,2,2,2,75,22.5,127.5,Apple Pay
17920,2025-08-18,9746,105,4,2,5,1,60,9.0,51.0,Debit Card
17921,2025-07-07,670,106,1,0,2,1,18,0.0,18.0,LFC Points
17922,2025-05-01,8519,106,4,0,6,3,18,0.0,54.0,Debit Card
17923,2025-06-03,4853,110,2,0,6,1,25,0.0,25.0,LFC Points
17924,2025-08-04,4329,103,4,2,1,1,80,12.0,68.0,PayPal
17925,2025-08-15,8754,104,1,2,6,1,65,9.75,55.25,Debit Card
17926,2025-05-27,2743,108,4,0,5,2,65,0.0,130.0,Debit Card
17927,2025-04-10,443,102,5,2,6,2,80,24.0,136.0,LFC Points
17928,2025-01-01,123,104,2,2,1,2,65,19.5,110.5,Credit Card
17929,2025-08-05,8732,103,5,2,2,1,80,12.0,68.0,Credit Card
17930,2025-06-01,4721,110,1,2,1,4,25,15.0,85.0,Debit Card
17931,2025-05-22,1190,107,4,2,5,1,75,11.25,63.75,LFC Points
17932,2025-03-25,7694,109,4,2,6,4,40,24.0,136.0,Debit Card
17933,2025-03-04,454,109,5,2,6,2,40,12.0,68.0,LFC Points
17934,2025-07-30,8228,103,1,2,2,2,80,24.0,136.0,LFC Points
17935,2025-10-15,6659,108,1,2,4,1,65,9.75,55.25,Credit Card
17936,2025-12-21,6524,108,4,2,1,1,65,9.75,55.25,LFC Points
17937,2025-08-22,4591,110,4,2,5,2,25,7.5,42.5,Credit Card
17938,2025-12-18,582,102,4,2,6,1,80,12.0,68.0,LFC Points
17939,2025-07-20,7656,103,5,2,5,1,80,12.0,68.0,Apple Pay
17940,2025-03-30,8784,107,1,2,4,1,75,11.25,63.75,PayPal
17941,2025-06-01,2945,104,5,2,5,1,65,9.75,55.25,PayPal
17942,2025-07-22,4307,108,4,0,5,1,65,0.0,65.0,Debit Card
17943,2025-04-03,7363,103,2,2,3,2,80,24.0,136.0,Credit Card
17944,2025-06-13,2001,101,5,2,2,1,125,18.75,106.25,LFC Points
17945,2025-12-30,7752,103,1,2,2,1,80,12.0,68.0,Apple Pay
17946,2025-11-08,3397,106,2,2,1,3,18,8.1,45.9,Apple Pay
17947,2025-05-12,6313,105,1,2,6,2,60,18.0,102.0,Apple Pay
17948,2025-09-07,796,101,1,2,4,1,125,18.75,106.25,Apple Pay
17949,2025-12-31,2406,101,4,2,5,2,125,37.5,212.5,PayPal
17950,2025-03-25,8390,105,5,2,2,2,60,18.0,102.0,PayPal
17951,2025-09-05,3368,107,4,2,1,2,75,22.5,127.5,LFC Points
17952,2025-03-28,8804,110,4,2,2,1,25,3.75,21.25,PayPal
17953,2025-01-12,5017,102,4,2,2,1,80,12.0,68.0,Credit Card
17954,2025-05-05,5402,110,2,2,2,2,25,7.5,42.5,Credit Card
17955,2025-06-26,5871,101,4,0,5,2,125,0.0,250.0,Debit Card
17956,2025-06-04,1569,109,1,2,2,2,40,12.0,68.0,LFC Points
17957,2025-05-13,4326,103,2,2,3,1,80,12.0,68.0,Debit Card
17958,2025-02-22,4481,108,1,2,2,2,65,19.5,110.5,LFC Points
17959,2025-11-05,238,110,4,2,2,2,25,7.5,42.5,LFC Points
17960,2025-06-04,1418,110,4,2,1,4,25,15.0,85.0,Credit Card
17961,2025-07-15,5825,102,4,0,2,1,80,0.0,80.0,Debit Card
17962,2025-07-21,8482,103,4,0,2,2,80,0.0,160.0,Debit Card
17963,2025-04-14,7621,107,1,2,3,1,75,11.25,63.75,PayPal
17964,2025-10-24,8389,110,2,0,4,1,25,0.0,25.0,PayPal
17965,2025-11-12,5545,101,4,0,5,1,125,0.0,125.0,LFC Points
17966,2025-12-16,4086,101,5,2,2,1,125,18.75,106.25,Debit Card
17967,2025-03-12,4972,104,4,2,2,2,65,19.5,110.5,Debit Card
17968,2025-10-25,5780,108,4,0,6,2,65,0.0,130.0,Credit Card
17969,2025-06-26,7795,105,4,2,5,2,60,18.0,102.0,PayPal
17970,2025-05-06,3413,104,4,2,1,2,65,19.5,110.5,LFC Points
17971,2025-06-21,8612,101,4,2,6,2,125,37.5,212.5,Credit Card
17972,2025-09-16,5752,110,1,2,4,2,25,7.5,42.5,PayPal
17973,2025-06-04,2621,106,2,2,3,1,18,2.7,15.3,LFC Points
17974,2025-02-24,4911,106,4,2,5,2,18,5.4,30.6,Apple Pay
17975,2025-11-06,5836,102,1,2,2,2,80,24.0,136.0,PayPal
17976,2025-07-23,1193,109,2,2,4,3,40,18.0,102.0,Credit Card
17977,2025-09-21,7875,109,1,2,1,1,40,6.0,34.0,LFC Points
17978,2025-11-22,589,103,1,2,5,1,80,12.0,68.0,LFC Points
